DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	2p23.3	2	27414892	GCKR	PPM1G - NRBP1	ENSG00000115241	ENSG00000115216		5301	12898	rs78484886-?	rs78484886	0	78484886	intergenic_variant	1	NR	2E-9	8.698970004336019		0.03553	[0.023-0.048] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	2p23.3	2	27508073	GCKR	GCKR			ENSG00000084734			rs1260326-?	rs1260326	0	1260326	missense_variant	0	NR	3E-100	99.52287874528034		0.04459	[0.04-0.049] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	2p23.3	2	27512166	GCKR	GCKR			ENSG00000084734			rs141428740-?	rs141428740	0	141428740	intron_variant	0	NR	7E-12	11.154901959985743		0.05042	[0.036-0.065] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	2p23.3	2	27560525	GCKR	SPATA31H1			ENSG00000221843			rs62141290-?	rs62141290	0	62141290	intron_variant	0	NR	1E-17	17.0		0.02121	[0.016-0.027] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	2p23.2	2	27777100	GCKR	MRPL33			ENSG00000243147			rs74974644-?	rs74974644	0	74974644	intron_variant	0	NR	6E-12	11.221848749616356		0.03408	[0.023-0.045] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	2q24.3	2	164683151	COBLL1	COBLL1			ENSG00000082438			rs6717858-?	rs6717858	0	6717858	3_prime_UTR_variant	0	NR	4E-12	11.397940008672037		0.01317	[0.0091-0.0173] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	4q21.3	4	87061724	AFF1	AFF1			ENSG00000172493			rs7660883-?	rs7660883	0	7660883	intron_variant	0	NR	2E-10	9.698970004336019		0.01194	[0.0079-0.016] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	4q22.1	4	87291393	AFF1	KLHL8 - MIR5705	ENSG00000145332	ENSG00000263981		51079	9102	rs13141053-?	rs13141053	0	13141053	intergenic_variant	1	NR	2E-11	10.698970004336019		0.01487	[0.011-0.019] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	7q11.23	7	73467477	TYW1B	BAZ1B			ENSG00000009954			rs71556715-?	rs71556715	0	71556715	intron_variant	0	NR	1E-56	56.0		0.04563	[0.039-0.052] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	8p23.1	8	9883353	AC022784.6	TNKS - MIR124-1HG	ENSG00000173273	ENSG00000253230		101007	16391	rs11249965-?	rs11249965	0	11249965	intergenic_variant	1	NR	4E-10	9.397940008672037		0.01117	[0.007-0.0154] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	8p22	8	18415025	NAT2	NAT2 - PSD3	ENSG00000156006	ENSG00000156011		13807	112278	rs35246381-?	rs35246381	0	35246381	intergenic_variant	1	NR	3E-13	12.522878745280337		0.01394	[0.0097-0.0182] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	8p21.3	8	19719756	LPL	CSGALNACT1			ENSG00000147408			rs1021435-?	rs1021435	0	1021435	intron_variant	0	NR	4E-10	9.397940008672037		0.01203	[0.008-0.0161] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	8p21.3	8	19869536	LPL	INTS10 - LPL	ENSG00000104613	ENSG00000175445		17453	32181	rs1441778-?	rs1441778	0	1441778	intergenic_variant	1	NR	6E-18	17.221848749616356		0.01861	[0.013-0.024] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
